a1	a2	a1_BL_ID	a2_BL_ID	totalCollabs	collaborated	distance	duration	a1_LAT	a1_LON	a2_LAT	a2_LON
104124	314438	7516	7508	1	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
104124	384929	7516	7508	1	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
104124	390381	7516	7735	8	1	417	317	36.0071644054	-78.9407479763	36.0032934665	-78.9397501945
104124	425689	7516	8141	4	1	440	336	36.0071644054	-78.9407479763	36.009518555	-78.9416009188
104124	483454	7516	7579	2	1	127	122	36.0071644054	-78.9407479763	36.0051595258	-78.9391493797
104124	557495	7516	8141	1	1	440	336	36.0071644054	-78.9407479763	36.009518555	-78.9416009188
104734	115097	7776	7508	1	1	1016	819	36.0044651833	-78.9419603348	36.0033368637	-78.9359146357
105018	199095	7710	7534	4	1	1476	1143	36.0017246406	-78.9374729991	36.0072186493	-78.9392995834
105018	202026	7710	7534	7	1	1476	1143	36.0017246406	-78.9374729991	36.0072186493	-78.9392995834
105018	280855	7710	7515	1	1	1224	940	36.0017246406	-78.9374729991	36.0080887158	-78.9332592487
105018	340277	7710	7534	1	1	1476	1143	36.0017246406	-78.9374729991	36.0072186493	-78.9392995834
105018	373752	7710	7534	1	1	1476	1143	36.0017246406	-78.9374729991	36.0072186493	-78.9392995834
105018	381527	7710	7508	1	1	830	636	36.0017246406	-78.9374729991	36.0033368637	-78.9359146357
105027	114477	7579	7516	1	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
105027	114653	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
105027	117604	7579	7516	1	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
105027	118903	7579	7516	1	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
105027	119545	7579	7516	1	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
105027	120913	7579	7508	1	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
105027	136069	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
105027	137001	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
105027	211383	7579	7516	1	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
105027	215327	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
105027	225034	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
105027	225051	7579	8141	1	1	567	458	36.0051595258	-78.9391493797	36.009518555	-78.9416009188
105027	264591	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
105027	267613	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
105027	372271	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
105027	397540	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
105027	540348	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
105127	296794	7508	7550	1	1	591	462	36.0033368637	-78.9359146357	36.0063268753	-78.9354586601
105245	115609	7508	7576	2	1	1110	883	36.0033368637	-78.9359146357	36.0066631903	-78.9396455884
105430	136642	7534	7735	1	1	1107	817	36.0072186493	-78.9392995834	36.0032934665	-78.9397501945
105430	203861	7534	8084	4	1	3948	417	36.0072186493	-78.9392995834	36.002196	-78.906105
105430	215530	7534	7508	2	1	768	578	36.0072186493	-78.9392995834	36.0033368637	-78.9359146357
105430	386196	7534	8084	2	1	3948	417	36.0072186493	-78.9392995834	36.002196	-78.906105
105598	203861	7508	8084	7	1	4816	493	36.0033368637	-78.9359146357	36.002196	-78.906105
105598	230529	7508	7709	1	1	830	636	36.0033368637	-78.9359146357	36.0024710845	-78.9370062947
105598	240250	7508	8141	1	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
105598	313167	7508	7512	1	1	584	449	36.0033368637	-78.9359146357	36.007220819	-78.9336401224
105908	117604	7540	7516	1	1	487	349	36.0071861029	-78.9446398616	36.0071644054	-78.9407479763
105908	211383	7540	7516	1	1	487	349	36.0071861029	-78.9446398616	36.0071644054	-78.9407479763
105908	268551	7540	7550	1	1	1320	957	36.0071861029	-78.9446398616	36.0063268753	-78.9354586601
106154	115558	7508	7735	1	1	1051	860	36.0033368637	-78.9359146357	36.0032934665	-78.9397501945
106383	135780	7202	7758	1	1	3612	535	36.0049165066	-78.9153903723	36.0022432463	-78.9431726933
106445	113731	8141	7530	2	1	460	355	36.009518555	-78.9416009188	36.0062183863	-78.9401257038
106445	113787	8141	7516	2	1	440	336	36.009518555	-78.9416009188	36.0071644054	-78.9407479763
106445	278390	8141	7579	1	1	567	458	36.009518555	-78.9416009188	36.0051595258	-78.9391493797
106445	561310	8141	7530	2	1	460	355	36.009518555	-78.9416009188	36.0062183863	-78.9401257038
106445	590832	8141	7540	1	1	584	403	36.009518555	-78.9416009188	36.0071861029	-78.9446398616
107020	108084	7514	7576	2	1	333	248	36.0076330712	-78.9432156086	36.0066631903	-78.9396455884
107020	108355	7514	7516	25	1	333	248	36.0076330712	-78.9432156086	36.0071644054	-78.9407479763
107020	112212	7514	8141	2	1	414	322	36.0076330712	-78.9432156086	36.009518555	-78.9416009188
107020	112330	7514	7507	1	1	1431	1081	36.0076330712	-78.9432156086	36.0030634608	-78.9369499683
107020	114053	7514	8141	1	1	414	322	36.0076330712	-78.9432156086	36.009518555	-78.9416009188
107020	114747	7514	7513	1	1	437	334	36.0076330712	-78.9432156086	36.005697637	-78.9398145676
107020	188058	7514	7548	1	1	888	684	36.0076330712	-78.9432156086	36.0074638311	-78.9365369081
107020	204832	7514	7516	48	1	333	248	36.0076330712	-78.9432156086	36.0071644054	-78.9407479763
107020	205291	7514	7549	14	1	333	262	36.0076330712	-78.9432156086	36.0066783787	-78.9403939247
107020	213632	7514	7549	1	1	333	262	36.0076330712	-78.9432156086	36.0066783787	-78.9403939247
107020	285306	7514	7508	16	1	1431	1081	36.0076330712	-78.9432156086	36.0033368637	-78.9359146357
107020	300144	7514	7516	17	1	333	248	36.0076330712	-78.9432156086	36.0071644054	-78.9407479763
107020	308797	7514	7548	1	1	888	684	36.0076330712	-78.9432156086	36.0074638311	-78.9365369081
107020	333735	7514	8141	2	1	414	322	36.0076330712	-78.9432156086	36.009518555	-78.9416009188
107020	341268	7514	7516	1	1	333	248	36.0076330712	-78.9432156086	36.0071644054	-78.9407479763
107020	375552	7514	7508	1	1	1431	1081	36.0076330712	-78.9432156086	36.0033368637	-78.9359146357
107020	420439	7514	7548	10	1	888	684	36.0076330712	-78.9432156086	36.0074638311	-78.9365369081
107020	421806	7514	7508	1	1	1431	1081	36.0076330712	-78.9432156086	36.0033368637	-78.9359146357
107020	457783	7514	7576	1	1	333	248	36.0076330712	-78.9432156086	36.0066631903	-78.9396455884
107020	554303	7514	7548	14	1	888	684	36.0076330712	-78.9432156086	36.0074638311	-78.9365369081
107020	557495	7514	8141	1	1	414	322	36.0076330712	-78.9432156086	36.009518555	-78.9416009188
107202	137379	7548	7508	1	1	709	543	36.0074638311	-78.9365369081	36.0033368637	-78.9359146357
107202	198755	7548	7514	1	1	888	684	36.0074638311	-78.9365369081	36.0076330712	-78.9432156086
107202	213632	7548	7549	4	1	914	679	36.0074638311	-78.9365369081	36.0066783787	-78.9403939247
107202	272023	7548	7514	1	1	888	684	36.0074638311	-78.9365369081	36.0076330712	-78.9432156086
107202	278274	7548	7508	1	1	709	543	36.0074638311	-78.9365369081	36.0033368637	-78.9359146357
107202	337646	7548	7576	3	1	914	697	36.0074638311	-78.9365369081	36.0066631903	-78.9396455884
107202	445912	7548	7508	1	1	709	543	36.0074638311	-78.9365369081	36.0033368637	-78.9359146357
107367	110490	7560	8141	1	1	20155	1002	36.0053884405	-78.9374421537	36.009518555	-78.9416009188
107367	402620	7560	8141	1	1	20155	1002	36.0053884405	-78.9374421537	36.009518555	-78.9416009188
107719	383888	8166	7550	24	1	5210	398	35.9908939	-78.909779191	36.0063268753	-78.9354586601
108012	225421	7508	7512	3	1	584	449	36.0033368637	-78.9359146357	36.007220819	-78.9336401224
108012	227705	7508	8166	1	1	3856	304	36.0033368637	-78.9359146357	35.9908939	-78.909779191
108012	234282	7508	8141	2	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
108012	280855	7508	7515	2	1	514	386	36.0033368637	-78.9359146357	36.0080887158	-78.9332592487
108012	310559	7508	8141	1	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
108012	326257	7508	8141	1	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
108012	402620	7508	8141	9	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
108012	476082	7508	7550	1	1	591	462	36.0033368637	-78.9359146357	36.0063268753	-78.9354586601
108012	542290	7508	7579	3	1	983	797	36.0033368637	-78.9359146357	36.0051595258	-78.9391493797
108084	114780	7576	7514	1	1	333	248	36.0066631903	-78.9396455884	36.0076330712	-78.9432156086
108084	116001	7576	7514	1	1	333	248	36.0066631903	-78.9396455884	36.0076330712	-78.9432156086
108084	220054	7576	7508	1	1	1110	883	36.0066631903	-78.9396455884	36.0033368637	-78.9359146357
108084	337613	7576	7514	1	1	333	248	36.0066631903	-78.9396455884	36.0076330712	-78.9432156086
108084	420439	7576	7548	1	1	914	697	36.0066631903	-78.9396455884	36.0074638311	-78.9365369081
108084	554303	7576	7548	2	1	914	697	36.0066631903	-78.9396455884	36.0074638311	-78.9365369081
108118	113645	7540	8141	1	1	584	403	36.0071861029	-78.9446398616	36.009518555	-78.9416009188
108118	116175	7540	7508	1	1	1600	1218	36.0071861029	-78.9446398616	36.0033368637	-78.9359146357
108118	116894	7540	7508	1	1	1600	1218	36.0071861029	-78.9446398616	36.0033368637	-78.9359146357
108118	116951	7540	7579	1	1	614	471	36.0071861029	-78.9446398616	36.0051595258	-78.9391493797
108118	117627	7540	8141	1	1	584	403	36.0071861029	-78.9446398616	36.009518555	-78.9416009188
108118	119360	7540	8116	1	1	2103	363	36.0071861029	-78.9446398616	36.0076395804	-78.9267522097
108118	194441	7540	8141	1	1	584	403	36.0071861029	-78.9446398616	36.009518555	-78.9416009188
108118	276647	7540	7508	2	1	1600	1218	36.0071861029	-78.9446398616	36.0033368637	-78.9359146357
108118	334201	7540	8141	1	1	584	403	36.0071861029	-78.9446398616	36.009518555	-78.9416009188
108118	465757	7540	7550	1	1	1320	957	36.0071861029	-78.9446398616	36.0063268753	-78.9354586601
108118	483156	7540	7516	2	1	487	349	36.0071861029	-78.9446398616	36.0071644054	-78.9407479763
108118	491219	7540	7516	1	1	487	349	36.0071861029	-78.9446398616	36.0071644054	-78.9407479763
108275	108338	7224	7753	1	1	2856	551	36.0063832895	-78.9142531157	36.0011279145	-78.9375320077
108299	603904	7540	7516	1	1	487	349	36.0071861029	-78.9446398616	36.0071644054	-78.9407479763
108354	112010	7530	8141	38	1	460	355	36.0062183863	-78.9401257038	36.009518555	-78.9416009188
108354	112103	7530	7507	18	1	1090	870	36.0062183863	-78.9401257038	36.0030634608	-78.9369499683
108354	112599	7530	7548	1	1	934	716	36.0062183863	-78.9401257038	36.0074638311	-78.9365369081
108354	114383	7530	8141	1	1	460	355	36.0062183863	-78.9401257038	36.009518555	-78.9416009188
108354	114691	7530	7516	1	1	20	12	36.0062183863	-78.9401257038	36.0071644054	-78.9407479763
108354	114773	7530	7516	8	1	20	12	36.0062183863	-78.9401257038	36.0071644054	-78.9407479763
108354	115645	7530	8141	1	1	460	355	36.0062183863	-78.9401257038	36.009518555	-78.9416009188
108354	116706	7530	7593	1	1	1201	868	36.0062183863	-78.9401257038	36.0114604043	-78.9365583658
108354	130909	7530	7508	1	1	1090	870	36.0062183863	-78.9401257038	36.0033368637	-78.9359146357
108354	183071	7530	7507	6	1	1090	870	36.0062183863	-78.9401257038	36.0030634608	-78.9369499683
108354	187937	7530	7508	1	1	1090	870	36.0062183863	-78.9401257038	36.0033368637	-78.9359146357
108354	199110	7530	7507	1	1	1090	870	36.0062183863	-78.9401257038	36.0030634608	-78.9369499683
108354	215755	7530	8141	1	1	460	355	36.0062183863	-78.9401257038	36.009518555	-78.9416009188
108354	218288	7530	8141	1	1	460	355	36.0062183863	-78.9401257038	36.009518555	-78.9416009188
108354	220054	7530	7508	1	1	1090	870	36.0062183863	-78.9401257038	36.0033368637	-78.9359146357
108354	230796	7530	7508	1	1	1090	870	36.0062183863	-78.9401257038	36.0033368637	-78.9359146357
108354	235753	7530	7507	1	1	1090	870	36.0062183863	-78.9401257038	36.0030634608	-78.9369499683
108354	265323	7530	7516	12	1	20	12	36.0062183863	-78.9401257038	36.0071644054	-78.9407479763
108354	279671	7530	7516	1	1	20	12	36.0062183863	-78.9401257038	36.0071644054	-78.9407479763
108354	288445	7530	7516	2	1	20	12	36.0062183863	-78.9401257038	36.0071644054	-78.9407479763
108354	303449	7530	7507	2	1	1090	870	36.0062183863	-78.9401257038	36.0030634608	-78.9369499683
108354	307915	7530	7579	23	1	107	104	36.0062183863	-78.9401257038	36.0051595258	-78.9391493797
108354	309144	7530	7516	2	1	20	12	36.0062183863	-78.9401257038	36.0071644054	-78.9407479763
108354	314133	7530	7516	1	1	20	12	36.0062183863	-78.9401257038	36.0071644054	-78.9407479763
108354	314511	7530	7508	1	1	1090	870	36.0062183863	-78.9401257038	36.0033368637	-78.9359146357
108354	332542	7530	7516	1	1	20	12	36.0062183863	-78.9401257038	36.0071644054	-78.9407479763
108354	334491	7530	7516	4	1	20	12	36.0062183863	-78.9401257038	36.0071644054	-78.9407479763
108354	335437	7530	7508	1	1	1090	870	36.0062183863	-78.9401257038	36.0033368637	-78.9359146357
108354	378926	7530	7507	3	1	1090	870	36.0062183863	-78.9401257038	36.0030634608	-78.9369499683
108354	384929	7530	7508	1	1	1090	870	36.0062183863	-78.9401257038	36.0033368637	-78.9359146357
108354	413421	7530	7534	1	1	709	512	36.0062183863	-78.9401257038	36.0072186493	-78.9392995834
108354	425689	7530	8141	6	1	460	355	36.0062183863	-78.9401257038	36.009518555	-78.9416009188
108354	456928	7530	7516	4	1	20	12	36.0062183863	-78.9401257038	36.0071644054	-78.9407479763
108354	466347	7530	7516	1	1	20	12	36.0062183863	-78.9401257038	36.0071644054	-78.9407479763
108354	483454	7530	7579	13	1	107	104	36.0062183863	-78.9401257038	36.0051595258	-78.9391493797
108354	483651	7530	7549	2	1	20	18	36.0062183863	-78.9401257038	36.0066783787	-78.9403939247
108355	114780	7516	7514	42	1	333	248	36.0071644054	-78.9407479763	36.0076330712	-78.9432156086
108355	116001	7516	7514	5	1	333	248	36.0071644054	-78.9407479763	36.0076330712	-78.9432156086
108355	135823	7516	7508	2	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
108355	251502	7516	7514	20	1	333	248	36.0071644054	-78.9407479763	36.0076330712	-78.9432156086
108355	272023	7516	7514	6	1	333	248	36.0071644054	-78.9407479763	36.0076330712	-78.9432156086
108355	285306	7516	7508	9	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
108355	298315	7516	8141	1	1	440	336	36.0071644054	-78.9407479763	36.009518555	-78.9416009188
108355	308797	7516	7548	2	1	914	697	36.0071644054	-78.9407479763	36.0074638311	-78.9365369081
108355	314922	7516	7508	1	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
108355	335434	7516	8141	1	1	440	336	36.0071644054	-78.9407479763	36.009518555	-78.9416009188
108355	337613	7516	7514	22	1	333	248	36.0071644054	-78.9407479763	36.0076330712	-78.9432156086
108355	379159	7516	7514	1	1	333	248	36.0071644054	-78.9407479763	36.0076330712	-78.9432156086
108355	383217	7516	7514	16	1	333	248	36.0071644054	-78.9407479763	36.0076330712	-78.9432156086
108355	400543	7516	7514	13	1	333	248	36.0071644054	-78.9407479763	36.0076330712	-78.9432156086
108355	420439	7516	7548	6	1	914	697	36.0071644054	-78.9407479763	36.0074638311	-78.9365369081
108355	451680	7516	7514	2	1	333	248	36.0071644054	-78.9407479763	36.0076330712	-78.9432156086
108355	483924	7516	7514	9	1	333	248	36.0071644054	-78.9407479763	36.0076330712	-78.9432156086
108355	488439	7516	7508	1	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
108355	523690	7516	7508	1	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
108355	554303	7516	7548	10	1	914	697	36.0071644054	-78.9407479763	36.0074638311	-78.9365369081
108355	583478	7516	7514	1	1	333	248	36.0071644054	-78.9407479763	36.0076330712	-78.9432156086
108871	218785	7516	7506	3	1	1110	883	36.0071644054	-78.9407479763	36.0039964987	-78.9351046085
108871	276233	7516	7508	1	1	1110	883	36.0071644054	-78.9407479763	36.0033368637	-78.9359146357
108871	315993	7516	7735	1	1	417	317	36.0071644054	-78.9407479763	36.0032934665	-78.9397501945
108975	115774	8141	7508	2	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
108975	118714	8141	8166	1	1	4168	322	36.009518555	-78.9416009188	35.9908939	-78.909779191
108975	135843	8141	7506	1	1	1016	758	36.009518555	-78.9416009188	36.0039964987	-78.9351046085
108975	313583	8141	7508	1	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
108975	327384	8141	7508	1	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
108975	426461	8141	7506	1	1	1016	758	36.009518555	-78.9416009188	36.0039964987	-78.9351046085
108975	437259	8141	7516	2	1	440	336	36.009518555	-78.9416009188	36.0071644054	-78.9407479763
108975	491035	8141	7508	1	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
108975	597408	8141	7516	2	1	440	336	36.009518555	-78.9416009188	36.0071644054	-78.9407479763
108975	622659	8141	7506	1	1	1016	758	36.009518555	-78.9416009188	36.0039964987	-78.9351046085
109118	170501	7508	7548	1	1	709	543	36.0033368637	-78.9359146357	36.0074638311	-78.9365369081
109118	229326	7508	7548	2	1	709	543	36.0033368637	-78.9359146357	36.0074638311	-78.9365369081
109118	230807	7508	7548	1	1	709	543	36.0033368637	-78.9359146357	36.0074638311	-78.9365369081
109118	278275	7508	7548	1	1	709	543	36.0033368637	-78.9359146357	36.0074638311	-78.9365369081
109118	330383	7508	7548	1	1	709	543	36.0033368637	-78.9359146357	36.0074638311	-78.9365369081
109406	114477	7579	7516	2	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
109406	114653	7579	7540	3	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
109406	117604	7579	7516	1	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
109406	118903	7579	7516	1	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
109406	119545	7579	7516	1	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
109406	136069	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
109406	137001	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
109406	211383	7579	7516	1	1	127	122	36.0051595258	-78.9391493797	36.0071644054	-78.9407479763
109406	215327	7579	7540	3	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
109406	225034	7579	7540	5	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
109406	225067	7579	7540	2	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
109406	264591	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
109406	267613	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
109406	290316	7579	7508	2	1	983	797	36.0051595258	-78.9391493797	36.0033368637	-78.9359146357
109406	372271	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
109406	397540	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
109406	483473	7579	8166	2	1	6202	556	36.0051595258	-78.9391493797	35.9908939	-78.909779191
109406	511067	7579	7540	2	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
109406	540348	7579	7540	1	1	614	471	36.0051595258	-78.9391493797	36.0071861029	-78.9446398616
109406	541537	7579	8116	2	1	2089	372	36.0051595258	-78.9391493797	36.0076395804	-78.9267522097
109421	205291	7548	7549	1	1	914	679	36.0074638311	-78.9365369081	36.0066783787	-78.9403939247
109421	231869	7548	7549	1	1	914	679	36.0074638311	-78.9365369081	36.0066783787	-78.9403939247
109421	314731	7548	7513	2	1	1019	799	36.0074638311	-78.9365369081	36.005697637	-78.9398145676
109421	337646	7548	7576	1	1	914	697	36.0074638311	-78.9365369081	36.0066631903	-78.9396455884
109421	483651	7548	7549	1	1	914	679	36.0074638311	-78.9365369081	36.0066783787	-78.9403939247
109421	487349	7548	7549	1	1	914	679	36.0074638311	-78.9365369081	36.0066783787	-78.9403939247
109560	225421	7508	7512	1	1	584	449	36.0033368637	-78.9359146357	36.007220819	-78.9336401224
109560	280855	7508	7515	1	1	514	386	36.0033368637	-78.9359146357	36.0080887158	-78.9332592487
109621	280855	8166	7515	2	1	4918	319	35.9908939	-78.909779191	36.0080887158	-78.9332592487
109713	113693	7508	7550	1	1	591	462	36.0033368637	-78.9359146357	36.0063268753	-78.9354586601
109713	301887	7508	7550	1	1	591	462	36.0033368637	-78.9359146357	36.0063268753	-78.9354586601
109713	465757	7508	7550	1	1	591	462	36.0033368637	-78.9359146357	36.0063268753	-78.9354586601
110004	308238	7508	8304	1	1	1753	279	36.0033368637	-78.9359146357	36.0079194767	-78.9234745502
110060	225107	8166	7508	1	1	3856	304	35.9908939	-78.909779191	36.0033368637	-78.9359146357
110060	327206	8166	7508	1	1	3856	304	35.9908939	-78.909779191	36.0033368637	-78.9359146357
110060	383946	8166	7550	1	1	5210	398	35.9908939	-78.909779191	36.0063268753	-78.9354586601
110166	115645	7508	8141	12	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
110243	168285	7507	7548	1	1	709	543	36.0030634608	-78.9369499683	36.0074638311	-78.9365369081
110243	230555	7507	7738	1	1	1268	980	36.0030634608	-78.9369499683	36.0028464737	-78.9435267448
110243	315649	7507	7579	1	1	983	797	36.0030634608	-78.9369499683	36.0051595258	-78.9391493797
110243	386196	7507	8084	1	1	4816	493	36.0030634608	-78.9369499683	36.002196	-78.906105
110243	426023	7507	7548	1	1	709	543	36.0030634608	-78.9369499683	36.0074638311	-78.9365369081
110316	112702	7508	7516	1	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
110316	116562	7508	7516	1	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
110316	277732	7508	7548	1	1	709	543	36.0033368637	-78.9359146357	36.0074638311	-78.9365369081
110316	375353	7508	7516	2	1	1110	883	36.0033368637	-78.9359146357	36.0071644054	-78.9407479763
110316	439139	7508	7776	2	1	1016	819	36.0033368637	-78.9359146357	36.0044651833	-78.9419603348
110316	488121	7508	7513	2	1	1005	812	36.0033368637	-78.9359146357	36.005697637	-78.9398145676
110490	113110	8141	7508	1	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
110490	113322	8141	7506	3	1	1016	758	36.009518555	-78.9416009188	36.0039964987	-78.9351046085
110490	114887	8141	7508	3	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
110490	116133	8141	7508	3	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
110490	116706	8141	7593	2	1	741	537	36.009518555	-78.9416009188	36.0114604043	-78.9365583658
110490	135843	8141	7506	2	1	1016	758	36.009518555	-78.9416009188	36.0039964987	-78.9351046085
110490	193003	8141	7739	7	1	1521	1182	36.009518555	-78.9416009188	35.9991793007	-78.943027854
110490	206420	8141	7508	2	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
110490	218322	8141	8166	3	1	4168	322	36.009518555	-78.9416009188	35.9908939	-78.909779191
110490	219299	8141	7550	2	1	736	554	36.009518555	-78.9416009188	36.0063268753	-78.9354586601
110490	230796	8141	7508	2	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
110490	232646	8141	7508	2	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
110490	263453	8141	7516	2	1	440	336	36.009518555	-78.9416009188	36.0071644054	-78.9407479763
110490	265192	8141	7508	3	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
110490	265270	8141	7508	2	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
110490	265324	8141	7506	2	1	1016	758	36.009518555	-78.9416009188	36.0039964987	-78.9351046085
110490	271881	8141	7579	1	1	567	458	36.009518555	-78.9416009188	36.0051595258	-78.9391493797
110490	272070	8141	7508	4	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
110490	295898	8141	7508	6	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
110490	313583	8141	7508	2	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
110490	327206	8141	7508	2	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
110490	373417	8141	7508	8	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
110490	374839	8141	7508	1	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
110490	395712	8141	7508	1	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
110490	399361	8141	7508	1	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
110490	439899	8141	7508	2	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
110490	453220	8141	7508	3	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
110490	483473	8141	8166	2	1	4168	322	36.009518555	-78.9416009188	35.9908939	-78.909779191
110490	488439	8141	7508	1	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
110490	510834	8141	7508	3	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
110490	529165	8141	7760	2	1	1467	1087	36.009518555	-78.9416009188	35.9989623029	-78.946954608
110490	556411	8141	7508	3	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
110490	567124	8141	7516	1	1	440	336	36.009518555	-78.9416009188	36.0071644054	-78.9407479763
110490	614695	8141	7508	1	1	1016	758	36.009518555	-78.9416009188	36.0033368637	-78.9359146357
110948	117441	7738	7513	1	1	503	383	36.0028464737	-78.9435267448	36.005697637	-78.9398145676
110948	297721	7738	7747	4	1	190	136	36.0028464737	-78.9435267448	36.0040615939	-78.9403992891
110948	330155	7738	7735	1	1	190	136	36.0028464737	-78.9435267448	36.0032934665	-78.9397501945
110948	598771	7738	7749	2	1	6	5	36.0028464737	-78.9435267448	36.0032891268	-78.9425504208
111292	116416	7508	7593	10	1	936	695	36.0033368637	-78.9359146357	36.0114604043	-78.9365583658
111292	116706	7508	7593	5	1	936	695	36.0033368637	-78.9359146357	36.0114604043	-78.9365583658
111292	194441	7508	8141	11	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
111292	227705	7508	8166	2	1	3856	304	36.0033368637	-78.9359146357	35.9908939	-78.909779191
111292	310559	7508	8141	3	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
111292	312454	7508	8141	6	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
111292	402620	7508	8141	8	1	1016	758	36.0033368637	-78.9359146357	36.009518555	-78.9416009188
